#"source OuterVoltage","source TotalCurrent","source Charge","drain OuterVoltage","drain TotalCurrent","drain Charge","gate OuterVoltage","gate TotalCurrent","gate Charge","substrate OuterVoltage","substrate TotalCurrent","substrate Charge"
3.00000000000000E-01,-2.13324931699799E-09,8.68804563844426E-16,4.40000000000000E+00,2.13325103459401E-09,6.96565405942074E-15,2.00000000000000E-01,-1.51288129872290E-31,-1.98300525895481E-15,0.00000000000000E+00,-1.71759508803668E-15,-5.41116163748675E-15
3.00000000000000E-01,-2.16831727880158E-09,8.67659154326786E-16,4.50000000000000E+00,2.16831904640511E-09,7.03954174559142E-15,2.00000000000000E-01,5.31134174461436E-32,-2.00553213431475E-15,0.00000000000000E+00,-1.76760143202060E-15,-5.44798739090775E-15
3.00000000000000E-01,-2.20408638233787E-09,8.66504773247973E-16,4.60000000000000E+00,2.20408819419343E-09,7.11275114315118E-15,2.00000000000000E-01,-9.65663989157664E-32,-2.02798246120412E-15,0.00000000000000E+00,-1.81185697648954E-15,-5.48402167252498E-15
3.00000000000000E-01,-2.24055607587386E-09,8.65341942456797E-16,4.70000000000000E+00,2.24055793083867E-09,7.18520970327419E-15,2.00000000000000E-01,1.93136584512640E-31,-2.05035448684486E-15,0.00000000000000E+00,-1.85496629347321E-15,-5.51951902461570E-15
3.00000000000000E-01,-2.27772240967832E-09,8.64171278895787E-16,4.80000000000000E+00,2.27772430066500E-09,7.25709782961411E-15,2.00000000000000E-01,-6.43659724640859E-33,-2.07264423643352E-15,0.00000000000000E+00,-1.89098428123172E-15,-5.55453409919925E-15
3.00000000000000E-01,-2.31557844707132E-09,8.62993474973521E-16,4.90000000000000E+00,2.31558034462123E-09,7.32836904119442E-15,2.00000000000000E-01,1.35193306120916E-31,-2.09484609062979E-15,0.00000000000000E+00,-1.92086371892877E-15,-5.58912651834519E-15
3.00000000000000E-01,-2.35411489890900E-09,8.61809272116248E-16,5.00000000000000E+00,2.35411684718652E-09,7.39891197118328E-15,2.00000000000000E-01,1.56051632791620E-36,-2.11695317070674E-15,0.00000000000000E+00,-1.94915764701628E-15,-5.62335716532934E-15
3.00000000000000E-01,-2.39332086288871E-09,8.60619431995730E-16,5.10000000000000E+00,2.39332283932042E-09,7.46869981408561E-15,2.00000000000000E-01,1.46459571751536E-31,-2.13895760597265E-15,0.00000000000000E+00,-1.97642702444492E-15,-5.65725991286127E-15
3.00000000000000E-01,-2.43318459484234E-09,8.59424708255217E-16,5.20000000000000E+00,2.43318659650025E-09,7.53777920752320E-15,2.00000000000000E-01,3.86286437774216E-32,-2.16085072762303E-15,0.00000000000000E+00,-2.00167344379378E-15,-5.69084581662654E-15
3.00000000000000E-01,-2.47369445571858E-09,8.58225816119050E-16,5.30000000000000E+00,2.47369648006697E-09,7.60621513050189E-15,2.00000000000000E-01,1.96352871844902E-31,-2.18262330559133E-15,0.00000000000000E+00,-2.02436385285646E-15,-5.72411918605789E-15
3.00000000000000E-01,-2.51484021917273E-09,8.57023396102543E-16,5.40000000000000E+00,2.51484226377250E-09,7.67405021823361E-15,2.00000000000000E-01,-6.11579267615421E-32,-2.20426596298543E-15,0.00000000000000E+00,-2.04459986395785E-15,-5.75708959670156E-15
3.00000000000000E-01,-2.55661459911454E-09,8.55817976440222E-16,5.50000000000000E+00,2.55661666214272E-09,7.74130636852104E-15,2.00000000000000E-01,-2.09231335294919E-31,-2.22576971576067E-15,0.00000000000000E+00,-2.06304126404180E-15,-5.78977024963448E-15
3.00000000000000E-01,-2.59901430192130E-09,8.54609951920596E-16,5.60000000000000E+00,2.59901638269313E-09,7.80799967091885E-15,2.00000000000000E-01,-1.41631247453703E-31,-2.24712629761387E-15,0.00000000000000E+00,-2.08077345542804E-15,-5.82217189362442E-15
3.00000000000000E-01,-2.64203980769556E-09,8.53399596937184E-16,5.70000000000000E+00,2.64204190566488E-09,7.87414608051525E-15,2.00000000000000E-01,1.93117799840101E-32,-2.26832789162811E-15,0.00000000000000E+00,-2.09801432109745E-15,-5.85430081363190E-15
3.00000000000000E-01,-2.68569381396009E-09,8.52187111051796E-16,5.80000000000000E+00,2.68569592848874E-09,7.93976381051942E-15,2.00000000000000E-01,-2.57499176189708E-32,-2.28936631075204E-15,0.00000000000000E+00,-2.11454334958205E-15,-5.88615903276424E-15
3.00000000000000E-01,-2.72997923976291E-09,8.50972672451811E-16,5.90000000000000E+00,2.72998136968506E-09,8.00485760266917E-15,2.00000000000000E-01,-5.79422543788810E-32,-2.31023224019027E-15,0.00000000000000E+00,-2.12992949024430E-15,-5.91775062641965E-15
3.00000000000000E-01,-2.77489796569382E-09,8.49756470815197E-16,6.00000000000000E+00,2.77490011060279E-09,8.06941282567088E-15,2.00000000000000E-01,6.92083405881869E-32,-2.33091548853307E-15,0.00000000000000E+00,-2.14491149149050E-15,-5.94908528286596E-15
3.00000000000000E-01,-2.82045126584603E-09,8.48538699551546E-16,6.10000000000000E+00,2.82045342597340E-09,8.13341187850440E-15,2.00000000000000E-01,5.79391595419317E-32,-2.35140743417275E-15,0.00000000000000E+00,-2.16013155200274E-15,-5.98017491867969E-15
3.00000000000000E-01,-2.86664253830492E-09,8.47319497531012E-16,6.20000000000000E+00,2.86664471407782E-09,8.19685624008977E-15,2.00000000000000E-01,-4.18446055389422E-32,-2.37170662926291E-15,0.00000000000000E+00,-2.17577505996707E-15,-6.01102864446565E-15
3.00000000000000E-01,-2.91348143345394E-09,8.46098864332947E-16,6.30000000000000E+00,2.91348362509206E-09,8.25977020398365E-15,2.00000000000000E-01,3.86254919211794E-32,-2.39182571817812E-15,0.00000000000000E+00,-2.19163814789693E-15,-6.04165352567418E-15
3.00000000000000E-01,-2.96098562320535E-09,8.44876631643204E-16,6.40000000000000E+00,2.96098783113195E-09,8.32219634135407E-15,2.00000000000000E-01,7.72555458768240E-32,-2.41179303740230E-15,0.00000000000000E+00,-2.20792670363866E-15,-6.07205597523363E-15
3.00000000000000E-01,-3.00917729244149E-09,8.43652547429036E-16,6.50000000000000E+00,3.00917951692127E-09,8.38418497895670E-15,2.00000000000000E-01,-1.60962895836614E-32,-2.43164452858674E-15,0.00000000000000E+00,-2.22447989318387E-15,-6.10224164096825E-15
3.00000000000000E-01,-3.05807749822285E-09,8.42426397403718E-16,6.60000000000000E+00,3.05807973963458E-09,8.44577544598364E-15,2.00000000000000E-01,-1.25536635245078E-31,-2.45141241874759E-15,0.00000000000000E+00,-2.24141201940529E-15,-6.13221720665669E-15
3.00000000000000E-01,-3.10770342806668E-09,8.41198057358085E-16,6.70000000000000E+00,3.10770568625208E-09,8.50699201022754E-15,2.00000000000000E-01,2.09213813658576E-32,-2.47111955603938E-15,0.00000000000000E+00,-2.25818538526055E-15,-6.16198974759955E-15
3.00000000000000E-01,-3.15806910046018E-09,8.39967471411963E-16,6.79999999999999E+00,3.15807137548527E-09,8.56785035161800E-15,2.00000000000000E-01,1.60947638840817E-31,-2.49078000991953E-15,0.00000000000000E+00,-2.27502506976013E-15,-6.19156508791410E-15
3.00000000000000E-01,-3.20918726659462E-09,8.38734608522095E-16,6.90000000000000E+00,3.20918955727318E-09,8.62836142830399E-15,2.00000000000000E-01,1.86695814407237E-31,-2.51040195159785E-15,0.00000000000000E+00,-2.29067851714711E-15,-6.22094807983277E-15
3.00000000000000E-01,-3.26107084005338E-09,8.37499432429738E-16,7.00000000000000E+00,3.26107314525280E-09,8.68852989852838E-15,2.00000000000000E-01,2.51074491940548E-31,-2.52999017589144E-15,0.00000000000000E+00,-2.30519938385880E-15,-6.25014475905825E-15
3.00000000000000E-01,-3.31373344403270E-09,8.36261892505454E-16,7.09999999999999E+00,3.31373576200593E-09,8.74835572265612E-15,2.00000000000000E-01,-9.65544744584918E-33,-2.54954764713335E-15,0.00000000000000E+00,-2.31797319406784E-15,-6.27916286413909E-15
3.00000000000000E-01,-3.36718925651894E-09,8.35021929840109E-16,7.19999999999999E+00,3.36719158611281E-09,8.80784050186210E-15,2.00000000000000E-01,8.69094977874176E-32,-2.56907628275393E-15,0.00000000000000E+00,-2.32959385060990E-15,-6.30800992901653E-15
3.00000000000000E-01,-3.42145251364598E-09,8.33779490277179E-16,7.29999999999999E+00,3.42145485357649E-09,8.86698888383027E-15,2.00000000000000E-01,-1.03004481363954E-31,-2.58857730088087E-15,0.00000000000000E+00,-2.33993048330894E-15,-6.33669262266605E-15
3.00000000000000E-01,-3.47653693312338E-09,8.32534538121060E-16,7.39999999999999E+00,3.47653928329612E-09,8.92580502326319E-15,2.00000000000000E-01,5.47204573418782E-32,-2.60805136091217E-15,0.00000000000000E+00,-2.35017271176943E-15,-6.36521775784439E-15
3.00000000000000E-01,-3.53245516600290E-09,8.31287068150562E-16,7.49999999999999E+00,3.53245752637320E-09,8.98429276099900E-15,2.00000000000000E-01,-3.21878347510855E-32,-2.62749861916970E-15,0.00000000000000E+00,-2.36037026929466E-15,-6.39359190578252E-15
3.00000000000000E-01,-3.58921831906949E-09,8.30037114790217E-16,7.59999999999999E+00,3.58922069022035E-09,9.04245787239604E-15,2.00000000000000E-01,1.60931586757862E-32,-2.64691875411264E-15,0.00000000000000E+00,-2.37115082817819E-15,-6.42182020602953E-15
3.00000000000000E-01,-3.64683559206305E-09,8.28784757850758E-16,7.69999999999999E+00,3.64683797496765E-09,9.10030831864796E-15,2.00000000000000E-01,-9.65691268445425E-32,-2.66631098264817E-15,0.00000000000000E+00,-2.38290457643500E-15,-6.44990591025963E-15
3.00000000000000E-01,-3.70531401812943E-09,8.27530125235569E-16,7.79999999999999E+00,3.70531641323633E-09,9.15785394009514E-15,2.00000000000000E-01,6.43802082098052E-32,-2.68567407711238E-15,0.00000000000000E+00,-2.39510686174703E-15,-6.47785009784982E-15
3.00000000000000E-01,-3.76465826870834E-09,8.26273393458534E-16,7.89999999999999E+00,3.76466067627169E-09,9.21510438376524E-15,2.00000000000000E-01,-3.21905034967127E-32,-2.70500639165773E-15,0.00000000000000E+00,-2.40756332812274E-15,-6.50565218246730E-15
3.00000000000000E-01,-3.82487057389832E-09,8.25014785407781E-16,7.99999999999999E+00,3.82487299377089E-09,9.27206717711014E-15,2.00000000000000E-01,7.72558451396890E-32,-2.72430591062827E-15,0.00000000000000E+00,-2.41987253357227E-15,-6.53331060735590E-15
3.00000000000000E-01,-3.88595090755109E-09,8.23754563218221E-16,8.09999999999999E+00,3.88595333904317E-09,9.32874827383952E-15,2.00000000000000E-01,1.93149828486275E-32,-2.74357033556045E-15,0.00000000000000E+00,-2.43149208312784E-15,-6.56082277585335E-15
3.00000000000000E-01,-3.94789756626511E-09,8.22493014502611E-16,8.19999999999999E+00,3.94790000862371E-09,9.38515313520268E-15,2.00000000000000E-01,-2.57498976160607E-32,-2.76279722623816E-15,0.00000000000000E+00,-2.44235859705650E-15,-6.58818489390799E-15
3.00000000000000E-01,-4.01070812873168E-09,8.21230432590505E-16,8.29999999999999E+00,4.01071058103135E-09,9.44128709775777E-15,2.00000000000000E-01,1.73823397843811E-31,-2.78198419934998E-15,0.00000000000000E+00,-2.45229966869668E-15,-6.61539212196019E-15
3.00000000000000E-01,-4.07438073019899E-09,8.19967092328343E-16,8.39999999999999E+00,4.07438319165259E-09,9.49715403713544E-15,2.00000000000000E-01,1.48071833707626E-31,-2.80112916242963E-15,0.00000000000000E+00,-2.46145360789860E-15,-6.64243943680209E-15
3.00000000000000E-01,-4.13891548288286E-09,8.18703224907686E-16,8.49999999999999E+00,4.13891795293925E-09,9.55275521228940E-15,2.00000000000000E-01,1.25539569514918E-31,-2.82023053038931E-15,0.00000000000000E+00,-2.47005641233166E-15,-6.66932245270716E-15
3.00000000000000E-01,-4.20431569570783E-09,8.17438998090407E-16,8.59999999999999E+00,4.20431817387756E-09,9.60808997395210E-15,2.00000000000000E-01,-1.15879819682888E-31,-2.83928735054385E-15,0.00000000000000E+00,-2.47816972911751E-15,-6.69603757472126E-15
3.00000000000000E-01,-4.27058839136588E-09,8.16174510327493E-16,8.69999999999999E+00,4.27059087783316E-09,9.66315730972564E-15,2.00000000000000E-01,-4.82824594596329E-32,-2.85829927095910E-15,0.00000000000000E+00,-2.48646726091569E-15,-6.72258213678914E-15
3.00000000000000E-01,-4.33774374344473E-09,8.14909804556108E-16,8.79999999999999E+00,4.33774623831562E-09,9.71795696779978E-15,2.00000000000000E-01,2.12450241136104E-31,-2.87726633492068E-15,0.00000000000000E+00,-2.49487087202127E-15,-6.74895534305170E-15
3.00000000000000E-01,-4.40579348397098E-09,8.13644899270739E-16,8.89999999999999E+00,4.40579598737787E-09,9.77249115656730E-15,2.00000000000000E-01,4.50662483602762E-32,-2.89618865706036E-15,0.00000000000000E+00,-2.50340686875242E-15,-6.77515950557403E-15
3.00000000000000E-01,-4.47474893717891E-09,8.12379823747534E-16,9.00000000000000E+00,4.47475144990465E-09,9.82676663831039E-15,2.00000000000000E-01,1.09444809897315E-31,-2.91506610400965E-15,0.00000000000000E+00,-2.51272574588437E-15,-6.80120072222973E-15
6.00000000000000E-01,1.81881699057748E-05,1.11091234349835E-15,-2.20826528482167E-34,-1.81881699058168E-05,-9.75883389466877E-17,2.00000000000000E-01,-7.72526739798954E-32,2.50086745757658E-15,0.00000000000000E+00,4.21147854515398E-17,-3.12778812236804E-15
6.00000000000000E-01,1.63826187325830E-05,1.11053959258649E-15,1.00000000000000E-02,-1.63826187087523E-05,-5.52511410488005E-17,2.00000000000000E-01,-3.54093791983555E-32,2.45627262649762E-15,0.00000000000000E+00,-2.38609102958426E-14,-3.12503898353949E-15
6.00000000000000E-01,1.46508367961832E-05,1.11016350703912E-15,2.00000000000000E-02,-1.46508367707168E-05,-1.24259828882219E-17,2.00000000000000E-01,1.28768118527499E-32,2.41100733935316E-15,0.00000000000000E+00,-2.55000540071241E-14,-3.12214104405807E-15
6.00000000000000E-01,1.29984982645030E-05,1.10978404018945E-15,3.00000000000000E-02,-1.29984982301783E-05,3.09404478696200E-17,2.00000000000000E-01,1.93126601857921E-32,2.36501902899760E-15,0.00000000000000E+00,-3.43611801271697E-14,-3.11908482385440E-15
6.00000000000000E-01,1.14316038181250E-05,1.10940116568706E-15,4.00000000000000E-02,-1.14316037594581E-05,7.49009949386310E-17,2.00000000000000E-01,3.92709787463083E-31,2.31825242742581E-15,0.00000000000000E+00,-5.87060180605275E-14,-3.11586029906237E-15
6.00000000000000E-01,9.95636666857659E-06,1.10901488284466E-15,5.00000000000000E-02,-9.95636655406977E-06,1.19508420721390E-16,2.00000000000000E-01,-1.57325911741787E-31,2.27064989042258E-15,0.00000000000000E+00,-1.14548065365693E-13,-3.11245699813213E-15
6.00000000000000E-01,8.57905903680687E-06,1.10862523685347E-15,6.00000000000000E-02,-8.57905880760164E-06,1.64814593980616E-16,2.00000000000000E-01,7.08172492584779E-32,2.22215312891981E-15,0.00000000000000E+00,-2.29247421605861E-13,-3.10886445390643E-15
6.00000000000000E-01,7.30577250762106E-06,1.10823231529779E-15,7.00000000000000E-02,-7.30577206295056E-06,2.10869080003310E-16,2.00000000000000E-01,-9.01312715631836E-32,2.17270555049020E-15,0.00000000000000E+00,-4.44712779534022E-13,-3.10507276123954E-15
6.00000000000000E-01,6.14207271904236E-06,1.10783627940953E-15,8.00000000000000E-02,-6.14207190662204E-06,2.57716867871603E-16,2.00000000000000E-01,-7.72528514700207E-32,2.12225565358288E-15,0.00000000000000E+00,-8.12461057642566E-13,-3.10107345189675E-15
6.00000000000000E-01,5.09254752867700E-06,1.10743738826990E-15,9.00000000000000E-02,-5.09254615195907E-06,3.05395194085891E-16,2.00000000000000E-01,-6.43938210386618E-33,2.07076145382369E-15,0.00000000000000E+00,-1.37675587570260E-12,-3.09686055725900E-15
6.00000000000000E-01,4.16026408804207E-06,1.10703601393815E-15,1.00000000000000E-01,-4.16026408781462E-06,3.53929619743973E-16,2.00000000000000E-01,-1.73822910126944E-31,2.01819585585501E-15,0.00000000000000E+00,-2.27360466680149E-16,-3.09243190821646E-15
6.00000000000000E-01,3.34618632632517E-06,1.10663265886008E-15,1.10000000000000E-01,-3.34618632611950E-06,4.03329711110050E-16,2.00000000000000E-01,9.33478866099048E-32,1.96455248248341E-15,0.00000000000000E+00,-2.05645455326890E-16,-3.08779052964786E-15
6.00000000000000E-01,2.64865159520582E-06,1.10622796063923E-15,1.20000000000000E-01,-2.64865159505043E-06,4.53584990898783E-16,2.00000000000000E-01,-7.72552510696954E-32,1.90985102928608E-15,0.00000000000000E+00,-1.55396359523284E-16,-3.08294584568070E-15
6.00000000000000E-01,2.06304221096256E-06,1.10582268590456E-15,1.30000000000000E-01,-2.06304221077510E-06,5.04662026098881E-16,2.00000000000000E-01,-6.43796035470559E-32,1.85414101396855E-15,0.00000000000000E+00,-1.87421232684027E-16,-3.07791442829355E-15
6.00000000000000E-01,1.58178001503583E-06,1.10541770898111E-15,1.40000000000000E-01,-1.58178001481307E-06,5.56504101741420E-16,2.00000000000000E-01,1.28746949470191E-32,1.79750223042557E-15,0.00000000000000E+00,-2.22920394040548E-16,-3.07272004626915E-15
6.00000000000000E-01,1.19472591534702E-06,1.10501397126804E-15,1.50000000000000E-01,-1.19472591514086E-06,6.09033528927271E-16,2.00000000000000E-01,2.18885572416285E-31,1.74004169389538E-15,0.00000000000000E+00,-2.06260421995694E-16,-3.06739283861539E-15
6.00000000000000E-01,8.89944205953293E-07,1.10461243343016E-15,1.60000000000000E-01,-8.89944205676650E-07,6.62156565975555E-16,2.00000000000000E-01,-2.07621744250353E-31,1.68188724881996E-15,0.00000000000000E+00,-2.76533294900168E-16,-3.06196777292779E-15
6.00000000000000E-01,6.54682359522142E-07,1.10421402925417E-15,1.70000000000000E-01,-6.54682359247777E-07,7.15769880508214E-16,2.00000000000000E-01,-2.22107038722143E-31,1.62317934113856E-15,0.00000000000000E+00,-2.74491551520783E-16,-3.05648282116229E-15
6.00000000000000E-01,4.76354521706792E-07,1.10381962981033E-15,1.80000000000000E-01,-4.76354521449149E-07,7.69768069461846E-16,2.00000000000000E-01,-6.43795633319480E-32,1.56406185237722E-15,0.00000000000000E+00,-2.57685653516416E-16,-3.05097727153784E-15
6.00000000000000E-01,3.43339656935895E-07,1.10343002238179E-15,1.90000000000000E-01,-3.43339656655916E-07,8.24049380680259E-16,2.00000000000000E-01,3.21770043347931E-33,1.50467510706770E-15,0.00000000000000E+00,-2.80208519510271E-16,-3.04549043329656E-15
6.00000000000000E-01,2.45490889777581E-07,1.10304590672362E-15,2.00000000000000E-01,-2.45490907088697E-07,8.78519716106041E-16,2.00000000000000E-01,-1.28758192983037E-31,1.44515149943452E-15,0.00000000000000E+00,1.73110166122839E-14,-3.04006123840610E-15
6.00000000000000E-01,1.74350402592034E-07,1.10266789644691E-15,2.10000000000000E-01,-1.74350402355243E-07,9.33094338576064E-16,2.00000000000000E-01,-1.34946197046700E-36,1.38561380005261E-15,0.00000000000000E+00,-2.36804517526352E-16,-3.03472834806193E-15
6.00000000000000E-01,1.23130972472323E-07,1.10229653969240E-15,2.20000000000000E-01,-1.23130972181209E-07,9.87697518602575E-16,2.00000000000000E-01,-9.65686952697503E-32,1.32617570058486E-15,0.00000000000000E+00,-2.90705740222410E-16,-3.02953022562938E-15
6.00000000000000E-01,8.65507007301094E-08,1.10193233062938E-15,2.30000000000000E-01,-8.65507004232440E-08,1.04226088723576E-15,2.00000000000000E-01,-1.09444542732249E-31,1.26694357903791E-15,0.00000000000000E+00,-3.06838346521258E-16,-3.02450535756583E-15
6.00000000000000E-01,6.05985680782918E-08,1.10157572289215E-15,2.40000000000000E-01,-6.05985677792188E-08,1.09672355312576E-15,2.00000000000000E-01,4.50638821563845E-32,1.20801804641325E-15,0.00000000000000E+00,-2.98861414279109E-16,-3.01969390624133E-15
6.00000000000000E-01,4.22872259073416E-08,1.10122713833587E-15,2.50000000000000E-01,-4.22872256153170E-08,1.15102946334781E-15,2.00000000000000E-01,-6.43904483743044E-33,1.14949633946392E-15,0.00000000000000E+00,-2.92045201780551E-16,-3.01513747096412E-15
6.00000000000000E-01,2.94255979617965E-08,1.10088696963152E-15,2.60000000000000E-01,-2.94255976746524E-08,1.20512299295526E-15,2.00000000000000E-01,1.28755968848971E-31,1.09147673974498E-15,0.00000000000000E+00,-2.87349049282077E-16,-3.01087909793763E-15
6.00000000000000E-01,2.04259723491975E-08,1.10055557871382E-15,2.70000000000000E-01,-2.04259720339171E-08,1.25895121049501E-15,2.00000000000000E-01,7.08151389154425E-32,1.03405609409221E-15,0.00000000000000E+00,-3.14947974190585E-16,-3.00696306361659E-15
6.00000000000000E-01,1.41488275998252E-08,1.10023329343013E-15,2.80000000000000E-01,-1.41488272754580E-08,1.31246349875263E-15,2.00000000000000E-01,-1.80261053251275E-31,9.77330059907912E-16,0.00000000000000E+00,-3.24535110053928E-16,-3.00343473648087E-15
6.00000000000000E-01,9.78254008689909E-09,1.09992040499448E-15,2.90000000000000E-01,-9.78253974862113E-09,1.36560637825412E-15,2.00000000000000E-01,-3.22013094677704E-33,9.21397727789092E-16,0.00000000000000E+00,-3.38271904915332E-16,-3.00034001993338E-15
6.00000000000000E-01,6.75257825516487E-09,1.09961716438299E-15,3.00000000000000E-01,-6.75257789354808E-09,1.41831684093762E-15,2.00000000000000E-01,-9.81782462364919E-32,8.66368932849167E-16,0.00000000000000E+00,-3.61747795644662E-16,-2.99772599319981E-15
6.00000000000000E-01,4.65427949915480E-09,1.09932378037199E-15,3.10000000000000E-01,-4.65427912336574E-09,1.47053887890765E-15,2.00000000000000E-01,3.21881738860804E-32,8.12347398362393E-16,0.00000000000000E+00,-3.75734470092497E-16,-2.99564058145832E-15
6.00000000000000E-01,3.20380710525499E-09,1.09904041013710E-15,3.20000000000000E-01,-3.20380674641557E-09,1.52221137019277E-15,2.00000000000000E-01,-6.11606966497122E-32,7.59442059523728E-16,0.00000000000000E+00,-3.59028743077063E-16,-2.99413175580928E-15
6.00000000000000E-01,2.20276418504232E-09,1.09876714980185E-15,3.30000000000000E-01,-2.20276380215900E-09,1.57324933396305E-15,2.00000000000000E-01,5.79394137415393E-32,7.07785029853010E-16,0.00000000000000E+00,-3.82792873083689E-16,-2.99324674540543E-15
6.00000000000000E-01,1.51288644103091E-09,1.09850401635609E-15,3.40000000000000E-01,-1.51288606592828E-09,1.62358716872373E-15,2.00000000000000E-01,1.54507129045697E-31,6.57488161772536E-16,0.00000000000000E+00,-3.75223652671211E-16,-2.99303181816723E-15
6.00000000000000E-01,1.03806544851158E-09,1.09825092828947E-15,3.50000000000000E-01,-1.03806506842061E-09,1.67313379158951E-15,2.00000000000000E-01,-9.01310672904546E-32,6.08682778486466E-16,0.00000000000000E+00,-3.80026317687006E-16,-2.99352713264083E-15
6.00000000000000E-01,7.11644645323770E-10,1.09800769207858E-15,3.60000000000000E-01,-7.11644251980805E-10,1.72185271909148E-15,2.00000000000000E-01,-3.22013592982491E-33,5.61437861760784E-16,0.00000000000000E+00,-3.93166261428658E-16,-2.99476499314859E-15
6.00000000000000E-01,4.87483400281277E-10,1.09777398268544E-15,3.70000000000000E-01,-4.87482992674903E-10,1.76971400304300E-15,2.00000000000000E-01,5.79395534629104E-32,5.15798215660196E-16,0.00000000000000E+00,-4.07532636530141E-16,-2.99675992999686E-15
6.00000000000000E-01,3.33697129429611E-10,1.09754932994378E-15,3.80000000000000E-01,-3.33696706054594E-10,1.81668893568440E-15,2.00000000000000E-01,-4.50658520504554E-32,4.71789737039818E-16,0.00000000000000E+00,-4.23630066921152E-16,-2.99950866155852E-15
6.00000000000000E-01,2.28286489317769E-10,1.09733312372269E-15,3.90000000000000E-01,-2.28286070110411E-10,1.86275116474305E-15,2.00000000000000E-01,-8.36930823075041E-32,4.29420810313543E-16,0.00000000000000E+00,-4.19372847874755E-16,-3.00299260933118E-15
6.00000000000000E-01,1.56093711838452E-10,1.09712463925582E-15,4.00000000000000E-01,-1.56093296308647E-10,1.90787722933355E-15,2.00000000000000E-01,1.57726127658335E-31,3.88683724802560E-16,0.00000000000000E+00,-4.15583206039791E-16,-3.00717987650963E-15
6.00000000000000E-01,1.06687549898085E-10,1.09692307384388E-15,4.10000000000000E-01,-1.06687131698683E-10,1.95204717400006E-15,2.00000000000000E-01,6.11583737310492E-32,3.49555947370955E-16,0.00000000000000E+00,-4.18133016852413E-16,-3.01202717138184E-15
6.00000000000000E-01,7.28963184786106E-11,1.09672758479726E-15,4.20000000000000E-01,-7.28958865849237E-11,1.99524516087976E-15,2.00000000000000E-01,1.44842101148595E-32,3.12001457037093E-16,0.00000000000000E+00,-4.31796946310894E-16,-3.01748179206082E-15
6.00000000000000E-01,4.97944350099682E-11,1.09653732771609E-15,4.30000000000000E-01,-4.97939860159988E-11,2.03746002717677E-15,2.00000000000000E-01,9.65667003357949E-32,2.75972649026432E-16,0.00000000000000E+00,-4.48602417249835E-16,-3.02348412629478E-15
6.00000000000000E-01,3.40044460540050E-11,1.09635149162606E-15,4.40000000000000E-01,-3.40039723994062E-11,2.07868581125621E-15,2.00000000000000E-01,-2.89712781166628E-32,2.41412705497236E-16,0.00000000000000E+00,-4.73235567797695E-16,-3.02997058340563E-15
6.00000000000000E-01,2.32141370203111E-11,1.09616932578467E-15,4.50000000000000E-01,-2.32135300649501E-11,2.11892221083307E-15,2.00000000000000E-01,1.28745290183850E-32,2.08257987384683E-16,0.00000000000000E+00,-6.07088811680127E-16,-3.03687647113984E-15
6.00000000000000E-01,1.58423112610571E-11,1.09599015772454E-15,4.60000000000000E-01,-1.58416482560691E-11,2.15817492919756E-15,2.00000000000000E-01,-1.93136422787145E-31,1.76440306904982E-16,0.00000000000000E+00,-6.62745148413900E-16,-3.04413863242368E-15
6.00000000000000E-01,1.08086299682274E-11,1.09581340247374E-15,4.70000000000000E-01,-1.08078360404442E-11,2.19645585176092E-15,2.00000000000000E-01,-1.73822979251389E-31,1.45888909732789E-16,0.00000000000000E+00,-7.94024586770528E-16,-3.05169761325317E-15
6.00000000000000E-01,7.37474729293377E-12,1.09563856406732E-15,4.80000000000000E-01,-7.30591549716922E-12,2.23378299866219E-15,2.00000000000000E-01,-1.75432448064606E-31,1.16532083677128E-16,0.00000000000000E+00,-6.88315005762987E-14,-3.05949922553701E-15
6.00000000000000E-01,5.03359997127541E-12,1.09546523122075E-15,4.90000000000000E-01,-4.98848575518973E-12,2.27018022066709E-15,2.00000000000000E-01,6.43662245100938E-33,8.82983968715511E-17,0.00000000000000E+00,-4.51142025752276E-14,-3.06749547682833E-15
6.00000000000000E-01,3.43570045997736E-12,1.09529306923203E-15,5.00000000000000E-01,-3.43511299954711E-12,2.30567663955259E-15,2.00000000000000E-01,-2.67171801290314E-31,6.11176211652851E-17,0.00000000000000E+00,-5.87468356403660E-16,-3.07564492598987E-15
6.00000000000000E-01,2.34352591866898E-12,1.09512180996593E-15,5.10000000000000E-01,-2.34300761815780E-12,2.34030587073375E-15,2.00000000000000E-01,-1.15882401212662E-31,3.49214140718615E-17,0.00000000000000E+00,-5.18433261338193E-16,-3.08391257774648E-15
6.00000000000000E-01,1.59780849826188E-12,1.09495124135197E-15,5.20000000000000E-01,-1.59732594092066E-12,2.37410509443366E-15,2.00000000000000E-01,-5.79417260670222E-32,9.64382544889711E-18,0.00000000000000E+00,-4.82496835473359E-16,-3.09226945002707E-15
6.00000000000000E-01,1.09024680516948E-12,1.09478119735494E-15,5.30000000000000E-01,-1.08980197420207E-12,2.40711405550235E-15,2.00000000000000E-01,-3.86281192702418E-32,-1.47783233990878E-17,0.00000000000000E+00,-4.44667435322972E-16,-3.10069194285280E-15
6.00000000000000E-01,7.44278864722855E-13,1.09461154896888E-15,5.40000000000000E-01,-7.43831031441395E-13,2.43937406910511E-15,2.00000000000000E-01,-1.09444468136430E-31,-3.84051580072823E-17,0.00000000000000E+00,-4.48097439451496E-16,-3.10916111672950E-15
