Vs,Vg,Vd,Is,Ig,Id,Ib,Qs,Qg,Qd,Qb,y
-0.1,0.6,2.48,-0.000156,9.01E-32,0.000156,-2.81E-11,5.55E-16,3.58E-16,4.91E-15,-5.43E-15,1
-1.42E-33,0.7,5.9,-0.000156,-1.93E-31,0.000156,-4.45E-13,5.85E-16,-5.22E-16,7.53E-15,-6.97E-15,1
0.4,1.45,0.884615385,-0.000156014,-1.80265E-31,0.000156014,-3.5319E-16,6.71011E-16,8.04762E-15,-2.33052E-15,-5.99916E-15,1
0.2,0.95,1.192307692,-0.000156034,-3.3801E-32,0.000156034,1.09954E-13,6.67943E-16,2.9353E-15,1.58038E-15,-4.79571E-15,1
-0.2,0.5,0.807692308,-0.000156093,5.15025E-31,0.000156093,4.32881E-15,5.098E-16,2.55374E-15,1.54997E-15,-4.22643E-15,1
2.62856E-33,0.8,0.615384615,-0.00015621,7.72542E-32,0.00015621,-1.95832E-16,5.77953E-16,5.2539E-15,-7.33262E-16,-4.71066E-15,1
0.1,0.85,0.923076923,-0.000156461,-2.38203E-31,0.000156461,6.21654E-15,6.30294E-16,3.74485E-15,6.55836E-16,-4.64309E-15,1
-0.1,1.3,0.307692308,-0.000156505,1.08155E-30,0.000156505,-7.39629E-17,3.99695E-16,1.13601E-14,-4.95398E-15,-6.41685E-15,1
0.2,0.95,1.230769231,-0.00015659,8.4979E-31,0.00015659,-6.54929E-16,6.67778E-16,2.76909E-15,1.76471E-15,-4.81369E-15,1
-0.2,0.5,0.846153846,-0.000156603,3.34766E-31,0.000156603,6.32728E-16,5.09769E-16,2.39361E-15,1.73398E-15,-4.2503E-15,1
0.2,1.35,0.653846154,-0.000156633,-4.37768E-31,0.000156633,-4.07929E-16,5.78615E-16,9.04912E-15,-3.1724E-15,-6.06639E-15,1
0.6,1.45,1.230769231,-0.000156685,-6.18033E-31,0.000156685,-6.88002E-16,7.69133E-16,5.56863E-15,-4.06966E-16,-5.54218E-15,1
0.3,1.4,0.769230769,-0.000156707,-1.1588E-31,0.000156707,-1.99423E-16,6.26158E-16,8.55284E-15,-2.75359E-15,-6.03644E-15,1
-0.2,1.35,0.192307692,-0.000156708,5.15029E-32,0.000156708,1.62527E-15,3.2069E-16,1.26814E-14,-5.89588E-15,-6.71713E-15,1
-0.3,0.75,0.153846154,-0.000156711,1.03006E-31,0.000156711,7.50584E-15,3.78277E-16,8.21388E-15,-3.12976E-15,-5.07466E-15,1
0.4,1.2,1.115384615,-0.000156734,1.03002E-31,0.000156734,-5.20346E-16,7.26184E-16,4.68736E-15,1.18911E-16,-5.1441E-15,1
-0.3,1.45,0.076923077,-0.000156757,5.37555E-31,0.000156757,8.80471E-15,2.28047E-16,1.44097E-14,-7.096E-15,-7.15449E-15,1
0.4,1.3,0.961538462,-0.000156763,5.15047E-32,0.000156763,-4.89873E-16,7.04685E-16,6.37798E-15,-1.17695E-15,-5.51708E-15,1
-0.1,0.7,0.5,-0.000156767,-7.72539E-32,0.000156767,-6.97966E-17,5.3386E-16,5.34967E-15,-9.09244E-16,-4.58653E-15,1
-1.21556E-38,1.3,0.423076923,-0.000156773,2.57516E-31,0.000156773,-3.0481E-16,4.65344E-16,1.04552E-14,-4.27418E-15,-6.25739E-15,1
-0.2,1,0.230769231,-0.000156946,-6.69539E-31,0.000156946,1.19728E-15,3.95811E-16,9.58225E-15,-3.91532E-15,-5.67439E-15,1
0.3,1.05,2.17,-0.000157,5.15E-32,0.000157,-8.29E-16,6.98E-16,9.23E-16,4.24E-15,-5.47E-15,1
0.4,1.15,3.41,-0.000157,2.57E-32,0.000157,-1.35E-15,7.19E-16,3.08E-16,5.56E-15,-6.2E-15,1
-0.1,1.3,0.31,-0.000157,-2.9E-32,0.000157,-7.41E-17,4E-16,1.14E-14,-4.95E-15,-6.42E-15,1
0.5,1.3,1.24,-0.000157,-1.06E-30,0.000157,1.31E-14,7.55E-16,4.54E-15,3.32E-16,-5.24E-15,1
0.4,1.35,0.931,-0.000157,8.11E-31,0.000157,-2.45E-16,6.93E-16,6.97E-15,-1.59E-15,-5.68E-15,1
0.7,1.45,4.66,-0.000157,-4.89E-31,0.000157,-1.32E-13,7.59E-16,4.57E-17,6.47E-15,-6.81E-15,1
-0.3,0.35,8.69,-0.000157,3.22E-32,0.000157,-1.07E-13,4.56E-16,-1.24E-15,9.27E-15,-7.6E-15,1
-0.3,0.35,9,-0.000157,5.15E-32,0.000157,-2.21E-13,4.55E-16,-1.29E-15,9.44E-15,-7.68E-15,1
-0.1,0.6,2.79,-0.000157,1.55E-31,0.000157,-1.03E-15,5.54E-16,2.45E-16,5.2E-15,-5.61E-15,1
-1.42E-33,0.7,6.21,-0.000157,7.73E-32,0.000157,-1.99E-15,5.83E-16,-5.87E-16,7.73E-15,-7.07E-15,1
8.02E-32,0.7,6.52,-0.000157,2.32E-31,0.000157,-1.14E-12,5.82E-16,-6.51E-16,7.92E-15,-7.17E-15,1
-0.2,0.7,0.31,-0.000157,1.93E-31,0.000157,7.01E-16,4.63E-16,6.67E-15,-1.97E-15,-4.77E-15,1
-1.02E-32,0.8,0.621,-0.000157,-1.42E-31,0.000157,-3.9E-16,5.78E-16,5.23E-15,-7.12E-16,-4.71E-15,1
0.1,0.85,0.931,-0.000157,-2.06E-31,0.000157,1.01E-17,6.3E-16,3.71E-15,6.92E-16,-4.64E-15,1
0.2,0.95,1.24,-0.000157,-8.37E-32,0.000157,-5.67E-16,6.68E-16,2.72E-15,1.82E-15,-4.82E-15,1
-0.2,0.5,0.884615385,-0.000157052,3.34766E-31,0.000157052,3.26611E-15,5.09739E-16,2.23926E-15,1.9136E-15,-4.27555E-15,1
0.2,0.95,1.269230769,-0.000157069,1.02999E-31,0.000157069,2.6056E-15,6.67615E-16,2.60561E-15,1.94839E-15,-4.83372E-15,1
-0.2,0.6,0.384615385,-0.000157182,-8.047E-33,0.000157182,8.30477E-15,4.86617E-16,5.44365E-15,-1.08694E-15,-4.45578E-15,1
-0.2,0.55,0.461538462,-0.00015723,-1.03008E-31,0.00015723,1.77135E-13,4.98275E-16,4.61985E-15,-4.40731E-16,-4.28999E-15,1
-0.3,0.55,0.230769231,-0.000157284,-3.21871E-32,0.000157284,7.19004E-15,4.24036E-16,6.15354E-15,-1.71801E-15,-4.47218E-15,1
-0.3,0.4,0.5,-0.000157344,2.89706E-32,0.000157344,1.0496E-14,4.59075E-16,3.53256E-15,4.07723E-16,-4.01243E-15,1
0.1,1.15,0.576923077,-0.000157375,3.18669E-31,0.000157375,-4.1783E-16,5.62065E-16,8.09954E-15,-2.63789E-15,-5.63509E-15,1
-0.1,0.8,0.423076923,-0.000157448,2.83265E-31,0.000157448,-1.75701E-16,5.10681E-16,6.60473E-15,-1.81889E-15,-4.90853E-15,1
-0.2,0.5,0.923076923,-0.000157451,4.4099E-31,0.000157451,7.39382E-16,5.0971E-16,2.09347E-15,2.08578E-15,-4.30193E-15,1
-0.3,0.5,0.269230769,-0.000157473,3.15453E-31,0.000157473,7.144E-15,4.35682E-16,5.53592E-15,-1.26723E-15,-4.31709E-15,1
0.2,0.95,1.307692308,-0.000157491,2.57456E-32,0.000157491,-6.02199E-16,6.67454E-16,2.44624E-15,2.1296E-15,-4.85542E-15,1
-0.3,1,0.115384615,-0.000157629,-1.15884E-31,0.000157629,7.93368E-15,3.23137E-16,1.04956E-14,-4.61143E-15,-5.81941E-15,1
0.5,1.45,1.038461538,-0.000157659,3.54082E-31,0.000157659,-5.69808E-16,7.23457E-16,6.93347E-15,-1.47688E-15,-5.79123E-15,1
-0.3,1.5,0.076923077,-0.000157704,-2.12455E-31,0.000157704,8.96251E-15,2.17647E-16,1.48298E-14,-7.35679E-15,-7.30339E-15,1
-0.1,1.05,0.346153846,-0.000157746,-3.1545E-31,0.000157746,-1.34404E-16,4.54088E-16,9.09542E-15,-3.49137E-15,-5.66965E-15,1
-0.2,0.5,0.961538462,-0.000157811,5.40777E-31,0.000157811,4.53809E-16,5.09682E-16,1.95867E-15,2.24789E-15,-4.32922E-15,1
0.2,0.95,1.346153846,-0.00015787,9.65688E-32,0.00015787,1.69003E-15,6.67293E-16,2.29312E-15,2.30591E-15,-4.87847E-15,1
0.1,1.05,0.615384615,-0.000157887,2.57558E-32,0.000157887,-3.93161E-16,5.84772E-16,7.06386E-15,-1.93463E-15,-5.32557E-15,1
-1.59311E-34,1.1,0.461538462,-0.000157935,-1.99578E-31,0.000157935,-3.13952E-16,5.09381E-16,8.60174E-15,-3.06626E-15,-5.65629E-15,1
-0.2,1.4,0.192307692,-0.000157956,1.03007E-31,0.000157956,1.66217E-15,3.10167E-16,1.31061E-14,-6.16018E-15,-6.86695E-15,1
0.3,1.05,2.48,-0.000158,-1.8E-31,0.000158,-2.7E-14,6.96E-16,6.88E-16,4.66E-15,-5.66E-15,1
0.4,1.15,3.72,-0.000158,-1.35E-31,0.000158,-1.4E-15,7.16E-16,2.15E-16,5.82E-15,-6.36E-15,1
0.5,1.25,4.34,-0.000158,2.58E-31,0.000158,-2.05E-15,7.31E-16,7.11E-17,6.28E-15,-6.66E-15,1
0.6,1.35,4.66,-0.000158,4.96E-31,0.000158,-9.46E-13,7.44E-16,2E-17,6.5E-15,-6.8E-15,1
0.6,1.45,1.24,-0.000158,9.4E-31,0.000158,-6.44E-16,7.69E-16,5.53E-15,-3.66E-16,-5.54E-15,1
0.7,1.45,4.97,-0.000158,-5.28E-31,0.000158,-8.46E-13,7.55E-16,-2.91E-17,6.7E-15,-6.92E-15,1
-0.2,0.5,0.931,-0.000158,1.67E-31,0.000158,1.22E-13,5.1E-16,2.06E-15,2.12E-15,-4.31E-15,1
-0.1,0.6,3.1,-0.000158,3.61E-31,0.000158,-9.4E-16,5.54E-16,1.49E-16,5.47E-15,-5.78E-15,1
-0.1,0.6,3.41,-0.000158,2.58E-31,0.000158,-4.99E-15,5.53E-16,6.05E-17,5.73E-15,-5.95E-15,1
-6.52E-33,0.7,6.83,-0.000158,5.79E-31,0.000158,-2.43E-13,5.8E-16,-7.13E-16,8.11E-15,-7.26E-15,1
-1.1E-33,0.7,7.14,-0.000158,2.19E-31,0.000158,-2.11E-15,5.78E-16,-7.75E-16,8.3E-15,-7.35E-15,1
0.1,0.85,0.961538462,-0.000158038,-1.80268E-31,0.000158038,4.52753E-13,6.30152E-16,3.57164E-15,8.33647E-16,-4.64757E-15,1
-0.2,0.65,0.346153846,-0.000158047,7.72538E-32,0.000158047,6.10149E-15,4.74969E-16,6.07362E-15,-1.54561E-15,-4.61531E-15,1
0.3,1.1,1,-0.000158055,-2.12448E-31,0.000158055,1.44208E-15,6.93468E-16,4.7901E-15,-5.29831E-17,-5.04229E-15,1
0.6,1.4,1.384615385,-0.00015806,-3.2511E-31,0.00015806,-1.69221E-16,7.76567E-16,4.32418E-15,6.12962E-16,-5.32527E-15,1
-0.1,1.35,0.307692308,-0.000158103,2.44639E-31,0.000158103,-7.49219E-17,3.8902E-16,1.17889E-14,-5.22156E-15,-6.56732E-15,1
-0.2,0.5,1,-0.000158138,-1.28759E-31,0.000158138,4.10753E-16,5.09654E-16,1.83622E-15,2.39836E-15,-4.35722E-15,1
-0.1,0.9,0.384615385,-0.000158173,1.86698E-31,0.000158173,-1.85702E-16,4.87771E-16,7.64935E-15,-2.53215E-15,-5.21677E-15,1
0.2,0.95,1.384615385,-0.000158213,1.2876E-32,0.000158213,-6.77471E-16,6.67133E-16,2.14904E-15,2.47428E-15,-4.90262E-15,1
4.23391E-30,0.75,0.769230769,-0.000158293,4.18464E-32,0.000158293,3.15312E-15,5.89284E-16,4.04445E-15,2.83016E-16,-4.52899E-15,1
0.7,1.5,1.5,-0.000158314,1.03005E-30,0.000158314,1.23135E-16,7.92868E-16,4.24799E-15,7.60839E-16,-5.4132E-15,1
0.1,1.35,0.538461538,-0.000158346,-1.28708E-32,0.000158346,-3.78056E-16,5.1764E-16,9.97581E-15,-3.86292E-15,-6.24151E-15,1
0.5,1.4,1.076923077,-0.000158358,-1.93119E-32,0.000158358,-6.42349E-16,7.3441E-16,6.30742E-15,-1.03032E-15,-5.62281E-15,1
0.3,1.3,0.807692308,-0.000158412,3.28332E-31,0.000158412,1.36495E-16,6.486E-16,7.52741E-15,-2.06052E-15,-5.72671E-15,1
-0.2,0.5,1.038461538,-0.000158439,4.44209E-31,0.000158439,6.93821E-15,5.09627E-16,1.72649E-15,2.53666E-15,-4.38577E-15,1
0.2,0.95,1.423076923,-0.000158528,1.73822E-31,0.000158528,-7.02505E-16,6.66973E-16,2.01624E-15,2.63228E-15,-4.92766E-15,1
-0.1,0.65,0.615384615,-0.000158628,-1.8026E-31,0.000158628,9.72666E-16,5.45382E-16,4.33789E-15,-8.30646E-17,-4.4126E-15,1
0.5,1.3,1.269230769,-0.000158689,1.37769E-30,0.000158689,-4.30568E-16,7.54316E-16,4.41331E-15,4.54078E-16,-5.23331E-15,1
-0.2,0.5,1.076923077,-0.000158718,3.26718E-31,0.000158718,3.51917E-16,5.096E-16,1.62874E-15,2.66332E-15,-4.41467E-15,1
5.57637E-33,1.35,0.423076923,-0.000158724,5.15079E-32,0.000158724,-2.93603E-16,4.54522E-16,1.08879E-14,-4.54485E-15,-6.40847E-15,1
-0.1,0.75,0.461538462,-0.000158731,1.41633E-31,0.000158731,-1.34166E-16,5.2222E-16,5.99261E-15,-1.37661E-15,-4.75033E-15,1
0.2,0.95,1.461538462,-0.000158819,1.54508E-31,0.000158819,-7.36103E-16,6.66812E-16,1.89591E-15,2.77853E-15,-4.95342E-15,1
3.18971E-34,0.9,0.538461538,-0.000158898,1.54509E-31,0.000158898,-3.23615E-16,5.54809E-16,6.53273E-15,-1.65904E-15,-5.04032E-15,1
-0.2,0.5,1.115384615,-0.00015898,2.83263E-31,0.00015898,4.18674E-14,5.09572E-16,1.5415E-15,2.77969E-15,-4.44378E-15,1
0.1,1.05,0.621,-0.000159,6.44E-32,0.000159,-3.08E-16,5.85E-16,7.05E-15,-1.92E-15,-5.33E-15,1
0.3,1.05,2.79,-0.000159,1.09E-31,0.000159,-7.19E-14,6.94E-16,5.17E-16,5.01E-15,-5.83E-15,1
0.4,1.15,4.03,-0.000159,3.09E-31,0.000159,-2.52E-13,7.14E-16,1.29E-16,6.07E-15,-6.51E-15,1
0.5,1.25,4.66,-0.000159,2.58E-32,0.000159,-4.01E-15,7.28E-16,-5.19E-18,6.52E-15,-6.78E-15,1
-0.1,1.35,0.31,-0.000159,-7.72E-32,0.000159,-4.82E-17,3.89E-16,1.18E-14,-5.21E-15,-6.57E-15,1
0.6,1.35,4.97,-0.000159,3.48E-31,0.000159,-1.85E-15,7.4E-16,-5.39E-17,6.72E-15,-6.91E-15,1
0.7,1.45,5.28,-0.000159,-9.59E-31,0.000159,-2.29E-15,7.51E-16,-1.01E-16,6.92E-15,-7.03E-15,1
-0.1,0.6,3.72,-0.000159,1.83E-31,0.000159,-1.86E-12,5.52E-16,-2.19E-17,5.97E-15,-6.11E-15,1
-0.1,0.65,0.621,-0.000159,7.73E-32,0.000159,-1.99E-16,5.45E-16,4.31E-15,-6.01E-17,-4.41E-15,1
-1.1E-33,0.7,7.45,-0.000159,1.29E-31,0.000159,-3.27E-14,5.77E-16,-8.36E-16,8.48E-15,-7.44E-15,1
-2.37E-33,0.7,7.76,-0.000159,8.37E-32,0.000159,-2.18E-15,5.75E-16,-8.96E-16,8.66E-15,-7.53E-15,1
0.2,0.95,1.55,-0.000159,7.73E-32,0.000159,-6.05E-17,6.66E-16,1.66E-15,3.08E-15,-5.02E-15,1
0.2,0.95,1.5,-0.000159091,-5.15022E-32,0.000159091,-7.00247E-16,6.66652E-16,1.78822E-15,2.91266E-15,-4.97972E-15,1
-0.3,0.4,0.538461538,-0.000159097,-6.75971E-32,0.000159097,2.34257E-14,4.5903E-16,3.36438E-15,5.86249E-16,-4.02274E-15,1
-0.2,1.45,0.192307692,-0.000159129,1.54509E-31,0.000159129,1.78945E-15,2.99679E-16,1.35299E-14,-6.4237E-15,-7.01662E-15,1
-0.2,1.05,0.230769231,-0.000159224,-2.3176E-31,0.000159224,1.24011E-15,3.84849E-16,1.00175E-14,-4.18839E-15,-5.82545E-15,1
-0.2,0.5,1.153846154,-0.000159228,1.06948E-30,0.000159228,1.23291E-15,5.09545E-16,1.46315E-15,2.88727E-15,-4.47298E-15,1
-0.3,0.65,0.192307692,-0.000159242,2.57515E-32,0.000159242,7.2991E-15,4.00957E-16,7.20455E-15,-2.44089E-15,-4.77701E-15,1
0.1,0.85,1,-0.000159303,6.4377E-32,0.000159303,-4.639E-16,6.30021E-16,3.39994E-15,1.01319E-15,-4.65529E-15,1
2.38958E-33,0.85,0.576923077,-0.000159323,2.18885E-31,0.000159323,-3.02702E-16,5.66331E-16,5.91038E-15,-1.20999E-15,-4.87865E-15,1
0.2,1,0.884615385,-0.000159394,-1.48074E-31,0.000159394,-1.35694E-14,6.57643E-16,4.89373E-15,-2.27507E-16,-4.93565E-15,1
-0.2,0.85,0.269230769,-0.000159431,2.25323E-31,0.000159431,1.02546E-15,4.29175E-16,8.15765E-15,-2.97178E-15,-5.22696E-15,1
0.2,1.4,0.653846154,-0.000159441,1.80266E-31,0.000159441,-1.66669E-16,5.67514E-16,9.49115E-15,-3.45044E-15,-6.21916E-15,1
-0.3,1.05,0.115384615,-0.000159463,-4.31331E-31,0.000159463,8.07991E-15,3.12355E-16,1.09263E-14,-4.8809E-15,-5.9698E-15,1
-0.2,0.5,1.192307692,-0.000159464,2.76825E-31,0.000159464,1.25003E-15,5.09517E-16,1.39219E-15,2.98749E-15,-4.50222E-15,1
-0.3,0.45,0.346153846,-0.000159479,6.11624E-32,0.000159479,7.23707E-15,4.4735E-16,4.73329E-15,-6.35235E-16,-4.15825E-15,1
-0.1,1.4,0.307692308,-0.000159592,-8.69095E-32,0.000159592,-1.33434E-16,3.78401E-16,1.22167E-14,-5.48823E-15,-6.71767E-15,1
-0.2,0.5,1.230769231,-0.000159689,3.07405E-31,0.000159689,9.81101E-16,5.09489E-16,1.32728E-15,3.08162E-15,-4.53142E-15,1
0.1,0.95,0.692307692,-0.000159819,-2.96146E-31,0.000159819,-3.66138E-16,6.07665E-16,5.82693E-15,-1.04523E-15,-5.00114E-15,1
-0.3,0.8,0.153846154,-0.000159845,-1.7223E-37,0.000159845,7.5435E-15,3.67047E-16,8.65637E-15,-3.40923E-15,-5.22634E-15,1
0.4,1.5,0.884615385,-0.000159873,-7.21044E-31,0.000159873,-2.9205E-16,6.59718E-16,8.50161E-15,-2.61771E-15,-6.15455E-15,1
0.2,1.15,0.730769231,-0.000159896,4.50649E-32,0.000159896,-3.99577E-16,6.23593E-16,6.99862E-15,-1.78461E-15,-5.44902E-15,1
-0.2,0.5,1.269230769,-0.000159906,2.29346E-31,0.000159906,8.3657E-16,5.09461E-16,1.2674E-15,3.17067E-15,-4.56056E-15,1
0.3,1.45,0.769230769,-0.000159982,4.58699E-32,0.000159982,-1.74104E-16,6.14956E-16,9.00018E-15,-3.03571E-15,-6.19034E-15,1
0.3,1.05,3.1,-0.00016,-2.32E-31,0.00016,-2.17E-15,6.92E-16,3.91E-16,5.31E-15,-6.01E-15,1
0.4,1.15,4.34,-0.00016,6.43E-33,0.00016,-1.57E-15,7.11E-16,4.88E-17,6.31E-15,-6.64E-15,1
0.5,1.25,4.97,-0.00016,3.35E-31,0.00016,-1.69E-15,7.24E-16,-7.83E-17,6.75E-15,-6.89E-15,1
0.6,1.35,5.28,-0.00016,-6.44E-33,0.00016,-6.55E-14,7.36E-16,-1.25E-16,6.94E-15,-7.01E-15,1
-0.1,1.4,0.31,-0.00016,-1.93E-31,0.00016,-3.89E-17,3.78E-16,1.22E-14,-5.48E-15,-6.72E-15,1
0.7,1.45,5.59,-0.00016,-2.58E-31,0.00016,-2.21E-15,7.48E-16,-1.71E-16,7.13E-15,-7.13E-15,1
-0.2,0.5,1.24,-0.00016,2.57E-32,0.00016,8.72E-13,5.09E-16,1.31E-15,3.11E-15,-4.54E-15,1
-0.1,0.6,4.03,-0.00016,2.51E-31,0.00016,-3.37E-15,5.51E-16,-9.96E-17,6.21E-15,-6.26E-15,1
-0.1,0.6,4.34,-0.00016,3.67E-31,0.00016,-2.69E-15,5.5E-16,-1.74E-16,6.45E-15,-6.4E-15,1
-2.37E-33,0.7,8.07,-0.00016,1.67E-31,0.00016,-9.05E-14,5.73E-16,-9.56E-16,8.84E-15,-7.62E-15,1
-0.2,0.5,1.307692308,-0.000160115,3.09014E-31,0.000160115,6.15529E-16,5.09432E-16,1.2117E-15,3.25544E-15,-4.58961E-15,1
0.4,1.2,1.153846154,-0.00016013,-7.33918E-31,0.00016013,6.66156E-16,7.25726E-16,4.51452E-15,2.84748E-16,-5.13664E-15,1
0.2,1.25,0.692307692,-0.000160179,1.22319E-31,0.000160179,-4.08767E-16,6.00922E-16,8.04409E-15,-2.49444E-15,-5.7618E-15,1
0.6,1.5,1.192307692,-0.000160189,-2.57513E-31,0.000160189,-6.75553E-16,7.58666E-16,6.2405E-15,-8.88629E-16,-5.72177E-15,1
0.2,1.05,0.807692308,-0.000160227,2.06015E-31,0.000160227,-4.3577E-16,6.46378E-16,5.7424E-15,-8.82163E-16,-5.11825E-15,1
-0.2,1.5,0.192307692,-0.000160236,5.15038E-32,0.000160236,1.82269E-15,2.89219E-16,1.39527E-14,-6.68645E-15,-7.16611E-15,1
0.1,1,0.653846154,-0.000160277,-1.60952E-32,0.000160277,1.89162E-15,5.96176E-16,6.45994E-15,-1.50149E-15,-5.16629E-15,1
-0.2,0.5,1.346153846,-0.000160316,1.80257E-31,0.000160316,4.82722E-16,5.09403E-16,1.15962E-15,3.33651E-15,-4.61856E-15,1
0.1,0.85,1.038461538,-0.000160317,3.60517E-31,0.000160317,-6.23843E-17,6.29897E-16,3.22991E-15,1.19435E-15,-4.6663E-15,1
-0.1,1.1,0.346153846,-0.000160377,1.26503E-30,0.000160377,-1.4307E-16,4.4302E-16,9.5345E-15,-3.76747E-15,-5.82145E-15,1
0.6,1.4,1.423076923,-0.000160464,-2.31762E-31,0.000160464,1.10987E-15,7.75626E-16,4.14842E-15,7.83772E-16,-5.31938E-15,1
-0.3,0.4,0.576923077,-0.000160508,-4.18458E-32,0.000160508,6.67176E-15,4.5899E-16,3.19689E-15,7.67048E-16,-4.03603E-15,1
-0.2,0.5,1.384615385,-0.000160509,5.24682E-31,0.000160509,4.04953E-16,5.09373E-16,1.11069E-15,3.41432E-15,-4.64741E-15,1
-1.59334E-34,1.4,0.423076923,-0.000160526,-1.23606E-30,0.000160526,-2.92348E-16,4.43772E-16,1.13191E-14,-4.81436E-15,-6.55939E-15,1
0.1,1.4,0.538461538,-0.000160569,-5.40773E-31,0.000160569,-3.73257E-16,5.06727E-16,1.04116E-14,-4.13606E-15,-6.39318E-15,1
0.3,1.15,0.923076923,-0.00016057,9.97835E-32,0.00016057,7.18006E-16,6.82408E-16,5.65713E-15,-7.20924E-16,-5.23015E-15,1
1.59315E-34,1,0.5,-0.000160585,-4.82842E-31,0.000160585,-3.19114E-16,5.31902E-16,7.58932E-15,-2.38023E-15,-5.3526E-15,1
0.1,0.9,0.769230769,-0.000160658,-2.06011E-31,0.000160658,4.77723E-15,6.19055E-16,4.99688E-15,-4.03779E-16,-4.82405E-15,1
3.2823E-32,0.75,0.807692308,-0.000160666,-1.28737E-32,0.000160666,-3.85925E-16,5.89163E-16,3.87249E-15,4.56142E-16,-4.53003E-15,1
-0.2,0.5,1.423076923,-0.000160696,3.92706E-31,0.000160696,3.73183E-16,5.09343E-16,1.06457E-15,3.4892E-15,-4.67614E-15,1
-0.2,0.5,1.461538462,-0.000160876,4.73179E-31,0.000160876,3.13452E-16,5.09313E-16,1.02097E-15,3.56144E-15,-4.70474E-15,1
0.4,1.25,1.038461538,-0.000160902,5.15033E-31,0.000160902,5.11308E-17,7.15443E-16,5.57186E-15,-5.6197E-16,-5.3368E-15,1
0.4,1.4,0.923076923,-0.000160923,-9.78547E-31,0.000160923,-2.77305E-17,6.82055E-16,7.46837E-15,-1.91943E-15,-5.84211E-15,1
0.1,1.2,0.576923077,-0.000160979,1.03009E-31,0.000160979,-5.92495E-17,5.5078E-16,8.54938E-15,-2.92232E-15,-5.78909E-15,1
-0.1,1.45,0.307692308,-0.000160984,-1.06223E-31,0.000160984,-1.09528E-16,3.67828E-16,1.26433E-14,-5.75403E-15,-6.86787E-15,1
1.91192E-33,1.15,0.461538462,-0.000160998,4.5064E-32,0.000160998,-3.33726E-16,4.98205E-16,9.0456E-15,-3.34608E-15,-5.80903E-15,1
0.3,1.05,3.41,-0.000161,-2.06E-31,0.000161,-1.33E-15,6.9E-16,2.89E-16,5.58E-15,-6.17E-15,1
0.4,1.15,4.66,-0.000161,1.8E-31,0.000161,-8.4E-13,7.08E-16,-2.7E-17,6.54E-15,-6.76E-15,1
0.5,1.25,5.28,-0.000161,-4.64E-31,0.000161,-1.79E-15,7.21E-16,-1.49E-16,6.97E-15,-6.99E-15,1
0.6,1.35,5.59,-0.000161,2.19E-31,0.000161,-1.97E-15,7.33E-16,-1.95E-16,7.16E-15,-7.11E-15,1
0.7,1.45,5.9,-0.000161,-7.6E-31,0.000161,-1.77E-15,7.44E-16,-2.4E-16,7.34E-15,-7.23E-15,1
0.7,1.5,1.55,-0.000161,3.03E-31,0.000161,-6.65E-16,7.91E-16,4.01E-15,9.92E-16,-5.41E-15,1
-0.2,0.5,1.55,-0.000161,-1.16E-31,0.000161,2.04E-15,5.09E-16,9.27E-16,3.72E-15,-4.77E-15,1
-0.1,0.6,4.66,-0.000161,4.06E-31,0.000161,-2.41E-15,5.49E-16,-2.47E-16,6.68E-15,-6.52E-15,1
1.45E-33,0.7,8.38,-0.000161,2.83E-31,0.000161,-2.25E-15,5.71E-16,-1.02E-15,9.02E-15,-7.71E-15,1
1.37E-33,0.7,8.69,-0.000161,2.45E-31,0.000161,-2.27E-15,5.69E-16,-1.07E-15,9.19E-15,-7.79E-15,1
0.2,0.95,1.86,-0.000161,1.67E-31,0.000161,1.43E-14,6.65E-16,1.16E-15,3.79E-15,-5.23E-15,1
-0.2,0.5,1.5,-0.00016105,-4.12024E-31,0.00016105,2.71589E-16,5.09282E-16,9.79654E-16,3.63127E-15,-4.73321E-15,1
0.1,0.85,1.076923077,-0.000161137,4.1202E-31,0.000161137,1.49225E-14,6.2978E-16,3.06159E-15,1.37691E-15,-4.68044E-15,1
-0.3,1.1,0.115384615,-0.000161163,-5.79411E-31,0.000161163,8.17363E-15,3.01645E-16,1.13559E-14,-5.14936E-15,-6.12011E-15,1
-0.2,0.75,0.307692308,-0.000161169,3.86269E-32,0.000161169,4.77541E-15,4.51873E-16,7.13904E-15,-2.27763E-15,-4.92539E-15,1
0.5,1.3,1.307692308,-0.000161302,4.89272E-31,0.000161302,9.28784E-18,7.53678E-16,4.23775E-15,6.24149E-16,-5.22719E-15,1
-0.2,1.1,0.230769231,-0.000161315,1.80261E-31,0.000161315,1.32923E-15,3.73973E-16,1.04511E-14,-4.46011E-15,-5.97637E-15,1
0.5,1.35,1.153846154,-0.000161334,-4.12022E-31,0.000161334,-6.37711E-16,7.44732E-16,5.48825E-15,-4.06407E-16,-5.43798E-15,1
0.2,1.1,0.769230769,-0.000161591,4.84442E-31,0.000161591,4.45897E-16,6.34948E-16,6.38645E-15,-1.346E-15,-5.28691E-15,1
-0.2,0.55,0.5,-0.000161609,-3.2189E-32,0.000161609,1.59444E-15,4.98175E-16,4.45828E-15,-2.79596E-16,-4.28945E-15,1
-0.3,0.4,0.615384615,-0.000161642,-3.21891E-32,0.000161642,6.4239E-15,4.58956E-16,3.03031E-15,9.49879E-16,-4.05226E-15,1
